Salem Nail Company	279 Pearl street	New York	NY
Salmen Brick and Lumber Company Ltd		Slidell	LA
Samuel Cabot	141 Milk street	Boston	MA
Samuel H. French & Company	York avenue and Fourth and Callowhill streets	Philadelphia	PA
Samuel J. Shimer & Sons		Milton	PA
Sandusky Portland Cement Company		Sandusky	OH
Sandusky Tool Company		Sandusky	OH
Sandwich Manufacturing Company		Sandwich	IL
Sanford Manufacturing Company	Congress and Peoria streets	Chicago	IL
Sargent & Company	149 Leonard street	New York	NY
Saugerties Manufacturing Company		Saugerties	NY
Saxon Mills		Spartanburg	SC
Schaum & Uhlinger	Glenwood avenue and Second street	Philadelphia	PA
Schoellkopf & Company	Perry and Mississippi streets	Buffalo	NY
Schoellkopf Hartford & Hanna Company	Abbott road	Buffalo	NY
Schofield Mason & Company	Fairhill and Cumberland streets	Philadelphia	PA
Schubert Bros. Gear Company	Cedar street	Oneida	NY
Scott Paper Company Inc	Seventh street and Glenwood avenue	Philadelphia	PA
Scott-Graff Lumber Company		Duluth	MN
Scovill Manufacturing Company		Waterbury	CT
Scranton Bolt and Nut Company		Scranton	PA
Scullin-Gallagher Iron and Steel Company	Manchester avenue and Kraft street	St Louis	MO
Seabury & Johnson	59 Maiden Lane	New York	NY
Seaman-Sleeth Company	corner Forty-first and Willow streets	Pittsburg	PA
Searle Manufacturing Company	701-715 River street	Troy	NY
Seattle Brewing and Malting Company		Seattle	WA
Seattle Electric Company		Seattle	WA
Seattle Mattress and Upholstery Company		Seattle	WA
Sechler & Company	538 East Fifth street	Cincinnati	OH
Seneca Camera Manufacturing Company	761 Clinton avenue South	Rochester	NY
Seneca Glass Company		Morgantown	WV
Shallcross Printing and Stationery Company	419-421 North Fourth street	St Louis	MO
Sharon Steel Hoop Company		Sharon	PA
Shaw Stocking Company		Lowell	MA
Sheboygan Chair Company		Sheboygan	WI
Sheldon Axle Company		Wilkes-Barre	PA
Sheldon Novelty Company		Kankakee	IL
Sherwood Manufacturing Company	1702-1712 Elmwood avenue	Buffalo	NY
Shevlin Carpenter Company		Minneapolis	MN
Shove Mills		Fall River	MA
Shuler & Benninghofen		Hamilton	OH
Shultz Belting Company	402 Barton street	St Louis	MO
Sibley Machine Tool Company	156 Tutt street	South Bend	IN
Sieber & Trussell Manufacturing Company	4000 Laclede avenue	St Louis	MO
Sikes Chair Company	500 Clinton street	Buffalo	NY
Sill Stove Works		Rochester	NY
Simeon L. & George H. Rogers Company		Hartford	CT
Simonds Manufacturing Company		Fitchburg	MA
Simplex Railway Appliance Company		Hammond	IN
Sinnamahoning Powder Manufacturing Company		Emporium	PA
Skandia Furniture Company		Rockford	IL
Slater Cotton Company	40 Church street	Pawtucket	RI
Sloss-Sheffield Steel and Iron Company		Birmingham	AL
Smith & Anthony Company	52 Union street	Boston	MA
Smith & Wesson		Springfield	MA
Soule Mill		New Bedford	MA
South Bend Chilled Plow Company		South Bend	IN
South Bend Woolen Company		South Bend	IN
Southard Robertson Company	257 Water street	New York	NY
Southern Iron and Equipment Company	Prudential building	Atlanta	GA
Southwark Foundry and Machine Company	Washington avenue and Fifth street	Philadelphia	PA
Southworth Brothers	105 Middle street	Portland	ME
Southworth Company	Front street	Mittineague	MA
Spang Chalfant & Company Inc	People’s building	Pittsburg	PA
Spencer Wire Company		Worcester	MA
Spiegel Furniture Company		Shelbyville	IN
Springfield Printing and Binding Company	135 Dwight street	Springfield	MA
Sprout Waldron & Company		Muncy	PA
St Bernard Mining Company Inc		Earlington	KY
St Joseph Iron Works		St Joseph	MI
St Louis Coffin Company		St Louis	MO
St Louis Iron and Machine Works		St Louis	MO
St Louis Sash and Door Works. Main and Dock streets		St Louis	MO
St Paul and Tacoma Lumber Company		Tacoma	WA
St Regis Paper Company		Watertown	NY
Stafford Mills		Fall River	MA
Stahl Urban & Company		Terre Haute	IN
Standard Bleachery Company		Carlton Hill	NJ
Standard Button Company		Attleboro	MA
Standard Chain Company	Bailey-Farrell building	Pittsburg	PA
Standard Furniture Company	Washington street	Herkimer	NY
Standard Gauge Steel Company		Beaver Falls	PA
Standard Lumber Company		Dubuque	IA
Standard Malleable Iron Company	Sherman boulevard	Muskegon Heights	MI
Standard Millwork Company	 Foraker Terrace	Cincinnati	OH
Standard Paper Manufacturing Company		Richmond	VA
Standard Roller Bearing Company	Forty-eighth street and Girard avenue	Philadelphia	PA
Standard Sanitary Manufacturing Company		Pittsburg	PA
Standard Screw Company		Detroit	MI
Standard Sewing Machine Company		Cleveland	OH
Standard Table Oil Cloth Company	320 Broadway	New York	NY
Standard Underground Cable Company	Westinghouse building	Pittsburg	PA
Standard Varnish Works	29 Broadway	New York	NY
Stanley & Patterson Inc	40 Cortlandt street	New York	NY
Stanley G. Flagg & Company	424 North Nineteenth street	Philadelphia	PA
Stanley G. I. Electric Manufacturing Company		Pittsfield	MA
Stanley Rule and Level Company		New Britain	CT
Staples & Hanford Company		Newburgh	NY
Stark Tool Company	213 Moody street	Waltham	MA
Stead Miller & Company	Fourth and Cambria streets	Philadelphia	PA
Steinway & Sons	107-109 East Fourteenth street	New York	NY
Stengel & Rothschild	corner Main and Kossuth streets	Newark	NJ
Stephens Lithographing and Engraving Company	420 North Second street	St Louis	MO
Stephens-Adamson Manufacturing Company		Aurora	IL
Stephenson Manufacturing Company		Albany	NY
Stephenson Manufacturing Company		South Bend	IN
Stern Bros. & Company	68 Nassau street	New York	NY
Sterrit-Thomas Foundry Company	Thirty-second and Smallman streets	Pittsburg	PA
Stevens & Thompson Paper Company		North Hoosick	NY
Stewart Hartshorn Company		East Newark	NJ
Stewart Iron Company Ltd		Sharon	PA
Stewart' Heater Company	391 Norfolk avenue	Buffalo	NY
Stickley & Brandt Chair Company	5 Abbott street	Binghamton	NY
Stickley Brothers Company		Grand Rapids	MI
Stimson Mill Company		Ballard	WA
Stokes & Parrish Elevator Company	1228-1230 Race street	Philadelphia	PA
Stonewall Cotton Mills		Stonewall	MS
Story & Clark Piano Company	255-257 Wabash avenue	Chicago	IL
Stover Engine Works		Freeport	IL
Stow Manufacturing Company		Binghamton	NY
Stowell Manufacturing Company	459-461 West Side avenue	Jersey City	NJ
Strawbridge & Clothier	811-815 Filbert street	Philadelphia	PA
Street & Kent Manufacturing Company	43-45 Fulton street	Chicago	IL
Strich & Zeidler	One Hundred and Thirty-second street and Alexander avenue	New York	NY
Stromberg Kraus & Company	620 Washington avenue	St Louis	MO
Stromberg-Carlson Telephone Manufacturing Company		Rochester	NY
Studebaker Brothers Manufacturing Company		South Bend	IN
Sturtevant Mill Company	Harrison square	Boston	MA
Sullivan Machinery Company	Railway Exchange building	Chicago	IL
Sun Typewriter Company	239 Broadway	New York	NY
Superior Paper Company		Kalamazoo	MI
Surpass Leather Company	Ninth and Westmoreland streets	Philadelphia	PA
Susquehanna Silk Mills	62 Greene street	New York	NY
Swanson Rheumatic Cure Company	160 East Lake street	Chicago	IL
Swift & Company	Stock Yards	Chicago	IL
Swift Manufacturing Company		Columbus	GA
Swindell Brothers	Bayard and Russell streets	Baltimore	MD
Syracuse Chilled Plow Company		Syracuse	NY
Syracuse Malleable Iron Works		Syracuse	NY
T. A. Rodefer		Bellaire	OH
T. M. Sinclair & Company Limited		Cedar Rapids	IA
T. P. Howell & Company	New and Nuttman streets	Newark	NJ
T. S. Lewis	55-57 East Mitchell street	Atlanta	GA
T. S. Ruddock & Son		Haverhill	MA
T. Shriver & Company	347 East Fifty-sixth street	New York	NY
Tacoma Mill Company	300 California street	San Francisco	CA
Tacoma Smelting Company		Tacoma	WA
Taft’s Asthmalene Company	Park avenue and One hundred and Thirtieth street	New York	NY
Taggart Brothers Company		Watertown	NY
Talbot Mills		North Billerica	MA
Tarentum Glass Company		Tarentum	PA
Tarentum Paper Mills	1019 Liberty street	Pittsburg	PA
Tarrant Foundry Company	36 to 66 Indiana street	Chicago	IL
Taunton Oil Cloth Company	92 Wales street	Taunton	MA
Taylor & Dean	205 Market street	Pittsburg	PA
Taylor Iron and Steel Company		High Bridge	NJ
Taylor Stiles & Company		Riegelsville	NJ
Tennessee Chemical Company		Nashville	TN
Tennessee Coal Iron and Railroad Company	5 Nassau street	New York	NY
Textile Machine Works		Reading	PA
The A. & F. Brown Company	25 Dey street	New York	NY
The A. A. Simonds & Son Company		Dayton	OH
The A. Colburn Company	North Second street	Philadelphia	PA
The A. H. Andrews Company	174 Wabash avenue	Chicago	IL
The A. H. Nilson Machine Company		Bridgeport	CT
The A. I. Root Company		Medina	OH
The A. M. Collins Manufacturing Company	226 Columbia avenue	Philadelphia	PA
The A. T. Stearns Lumber Company	Neponset	Boston	MA
The Abrasive Material Company	Seventy-first and Upland streets	Philadelphia	PA
The Acme Foundry Company	Sweeney and Sawtell streets	Cleveland	OH
The Acme Machinery Company	St Clair and Belden streets	Cleveland	OH
The Acme Shear Company	Hicks and Arctic streets	Bridgeport	CT
The Acushnet Mill Corporation		New Bedford	MA
The Adams & Westlake Company	Ontario street	Chicago	IL
The Advance Bag Company		Middletown	OH
The Advance Machinery Company	19-23 South Huron street	Toledo	OH
The Aetna Nut Company		Southington	CT
The Aetna Powder Company	143 Dearborn street	Chicago	IL
The Ajax Metal Company	Frankford avenue and Richmond street	Philadelphia	PA
The Akron Belting Company		Akron	OH
The Alaska Refrigerator Company		Muskegon	MI
The Albany Card and Paper Manufacturing Company		Albany	NY
The Albemarle Paper Manufacturing Company		Richmond	VA
The Allyne Brass Foundry Company		Cleveland	OH
The American Agricultural Chemical Company	26 Broadway	New York	NY
The American Ball-Bearing Company	Edgewater Park	Cleveland	OH
The American China Company		Toronto	OH
The American Cotton Oil Company	27 Beaver street	New York	NY
The American Engine Company		Bound Brook	NJ
The American Leather Company of New York	30-38 Ferry street	New York	NY
The American Mills Company		Waterbury	CT
The American Pad and Textile Company		Greenfield	OH
The American Pipe Manufacturing Company	112 North Broad street	Philadelphia	PA
The American Playing Card Company		Kalamazoo	MI
The American Preserve Company	950 Beach street	Philadelphia	PA
The American Pulley Company	Twenty-ninth and Bristol streets	Philadelphia	PA
The American Steel Scraper Company	corner of Court street and Wilkinson avenue	Sidney	OH
The American Tube and Stamping Company		Bridgeport	CT
The American Wooden-Ware Manufacturing Company	369-540 South Erie street	Toledo	OH
The Anchor Nail and Tack Works	South Nineteenth street and Monon-gahela river	Pittsburg	PA
The Angle Manufacturing Company	78-80 Murray street	New York	NY
The Ansonia Brass and Copper Company	99 John street	New York	NY
The Anthony & Scovill Company. Works at 46 Jarvis street		Binghamton	NY
The Arabol Manufacturing Company	100 William street	New York	NY
The Arithmograph Company	127 Rees street	Chicago	IL
The Arlington Company	473-475 Broadway	New York	NY
The Armstrong Manufacturing Company		Bridgeport	CT
The Arnold Print Works		North Adams	MA
The Ashton Valve Company	271 Franklin street	Boston	MA
The Aspinook Company		Jewett City	CT
The Atchison Saddlery Company	Main street	Atchison	KS
The Ault & Wiborg Company	Seventh and Calvert streets	Cincinnati	OH
The Aultman & Taylor Machinery Company		Mansfield	OH
The Autocar Company		Ardmore	PA
The B. A. Stevens Company		Toledo	OH
The B. F. Goodrich Company		Akron	OH
The Baas Foundry and Machine Company		Fort Wayne	IN
The Babcock Printing Press Manufacturing Company		New London	CT
The Bagley & Sewall Company		Watertown	NY
The Baker Motor Vehicle Company	Seward avenue	Cleveland	OH
The Baker Printing Company	251 Market street	Newark	NJ
The Baldwin Company		Cincinnati	OH
The Ball & Wood Company	17 Battery place	New York	NY
The Barnard Manufacturing Company		Fall River	MA
The Barr Clay Company		Streator	IL
The Batavia and New York Wood Working Company		Batavia	NY
The Bauer Cooperage Company		Lawrenceburg	IN
The Berger Manufacturing Company	1038 Belden avenue	Canton	OH
The Berlin Machine Works		Beloit	WI
The Best Light Company	700-900 East Fifth street	Canton	OH
The Bickford & Francis Belting Company	53 Exchange street	Buffalo	NY
The Bigelow Company		New Haven	CT
The Billings & Spencer Company	Russ and Lawrence streets	Hartford	CT
The Bishop & Babcock Company	525 Garfield building	Cleveland	OH
The Blackstone Manufacturing Company		Jamestown	NY
The Blue Ridge Marble Company		Nelson	GA
The Blymyer Iron Works Company	2933 Spring Grove avenue	Cincinnati	OH
The Bon Air Coal and Iron Company		Nashville	TN
The Bonnot Company		Canton	OH
The Booth Kelly Lumber Company	Eugene	Eugene	OR
The Bossert Electric Construction Company		Utica	NY
The Bradford Belting Company	201 Walnut street	Cincinnati	OH
The Brainerd & Armstrong Company		New London	CT
The Bridgeport Chain Company		Bridgeport	CT
The Bridgeport Crucible Company		Bridgeport	CT
The Bridgeport Malleable Iron Company		Bridgeport	CT
The Bridgeport Wood Finishing Company		New Milford	CT
The Brier Hill Iron and Coal Company		Youngstown	OH
The Brown Hoisting Machinery Company	Hamilton and Belden streets	Cleveland	OH
The Brown Paper Company		Fort Madison	IA
The Brown Shoe Company	Eleventh street and Washington avenue	St Louis	MO
The Brownell Company	Findlay street	Dayton	OH
The Brunswick-Balke-Collender Company	227 Fourth avenue	New York	NY
The Buck's Stove and Range Company		St Louis	MO
The Buckeye Steel Castings Company		Columbus	OH
The Buckstaff Edwards Company Ltd		Oshkosh	WI
The Bucyrus Company		South Milwaukee	WI
The Bull's Ferry Chemical Company		Shadyside	NJ
The Bullard Machine Tool Company		Bridgeport	CT
The C. & G. Cooper Company		Mount Vernon	OH
The C. A. Edgarton Manufacturing Company		Shirley	MA
The C. B. Cottrell & Sons Company		41 Park Row	NY
The C. O. Bartlett & Snow Company	French and Fall streets	Cleveland	OH
The C. Pardee Works		Perth Amboy	NJ
The C. WV Raymond Company		Dayton	OH
The Cable Company	Wabash avenue and Jackson boulevard	Chicago	IL
The Cahill Iron Works	102-116 Boyce street	Chattanooga	TN
The California Door Company	20 Drumm street	San Francisco	CA
The Calvert Lithographing Company		Detroit	MI
The Cambridge Tile Manufacturing Company		Covington	KY
The Canfield Rubber Company		Bridgeport	CT
The Capewell Horse Nail Company	36 to 84 Governor street	Hartford	CT
The Carborundum Company		Niagara Falls	NY
The Cardwell Machine Company	1900 East Cary street	Richmond	VA
The Carter's Ink Company	162-172 Columbus avenue	Boston	MA
The Case Manufacturing Company	Curtis avenue	Columbus	OH
The Cassier Magazine Company	3 West Twenty-ninth street	New York	NY
The Cedar Cliff Silk Company		Paterson	NJ
The Central Iron and Steel Company		Harrisburg	PA
The Challenge Machinery Company		Grand Haven	MI
The Champion Coated Paper Company		Hamilton	OH
The Champion Iron Company		Kenton	OH
The Champion Paper Cutter Company		Piqua	OH
The Chandler & Price Company	82 East Prospect street	Cleveland	OH
The Chaplin-Fulton Manufacturing Company	34 Penn avenue	Pittsburg	PA
The Charles Boldt Glass Company		Cincinnati	OH
The Charles Parker Company		Meriden	CT
The Chase Machine Company	111 Elm street	Cleveland	OH
The Chattanooga Medicine Company		Chattanooga	TN
The Chelsea Fibre Mills		33 Union Square West	NY
The Cherry Valley Iron Company		Pittsburg	PA
The Chisholm & Moore Manufacturing Company	Lake street	Cleveland	OH
The Cincinnati Milling Machine Company	2533 Cook street	Cincinnati	OH
The Cincinnati Punch and Shear Company	1422 Plum street	Cincinnati	OH
The Cincinnati Tool Company	1951-1953 Waverly avenue	Cincinnati	OH
The Cleveland Block Company	94 River street	Cleveland	OH
The Cleveland Frog and Crossing Company		Cleveland	OH
The Cleveland Hardware Company	1300 Lake street	Cleveland	OH
The Cleveland Stamping and Tool Company		Cleveland	OH
The Cleveland Stone Company	Hickox building	Cleveland	OH
The Cleveland Twist Drill Company		Cleveland	OH
The Cleveland Wire Spring Company	Wason and Hamilton streets	Cleveland	OH
The Cleveland-Akron Bag Company	Scranton Auburn and Barber avenues	Cleveland	OH
The Cleveland-Cliffs Iron Company		Cleveland	OH
The Co-operative Foundry Company		Rochester	NY
The Coe Manufacturing Company		Painesville	OH
The Colorado Fuel and Iron Company		Denver	CO
The Columbia Carriage Company		Hamilton	OH
The Columbia Chemical Company	1618 Frick building	Pittsburg	PA
The Columbia Malting Company	234 La Salle street	Chicago	IL
The Columbia Marble Company	Rialto building	San Francisco	CA
The Columbian Enameling and Stamping Company		Terre Haute	IN
The Columbian Hardware Company	Coe and Hamilton streets	Cleveland	OH
The Columbus Bolt Works		Columbus	OH
The Columbus Brick and Terra Cotta Company	New First National building	Columbus	OH
The Columbus Iron and Steel Company		Columbus	OH
The Commercial Distilling Company		Terre Haute	IN
The Commonwealth Shoe and Leather Company	66 Lincoln street	Boston	MA
The Compound Door Company		St Joseph	MI
The Computing Scale Company		Dayton	OH
The Confectioners' Machinery and Manufacturing Company		Springfield	MA
The Conklin Pen Company	514-518 Jefferson avenue	Toledo	OH
The Conley Foil Company	521-541 West Twenty-fifth street	New York	NY
The Connersville Blower Company		Connersville	IN
The Conrey & Birely Table Company		Shelbyville	IN
The Contractors’ Plant Manufacturing Company	129 Erie street	Buffalo	NY
The Converse Bridge Company		Chattanooga	TN
The Cook Pottery Company		Trenton	NJ
The Corbin Screw Corporation	corner Park and Orchard streets	New Britain	CT
The Cornwall & Patterson Manufacturing Company		Bridgeport	CT
The Coulter & McKenzie Machine Company		Bridgeport	CT
The Crane & Breed Manufacturing Company	1229 West Eighth street	Cincinnati	OH
The Crawford McGregor & Canby Company.		Dayton	OH
The Crescent Machine Company		Leetonia	OH
The Crompton & Knowles Loom Works		Worcester	MA
The Cronk & Carrier Manufacturing Company		Elmira	NY
The Crossley Manufacturing Company	East State and Monmouth streets	Trenton	NJ
The Crowell Publishing Company	120 West High street	Springfield	OH
The Cudahy Packing Company	11 Jay street	New York	NY
The Cummings Company		Worcester	MA
The Cutler-Hammer Manufacturing Company		Milwaukee	WI
The Cutter Electrical and Manufacturing Company	Nineteenth and Hamilton streets	Philadelphia	PA
The Cypress Lumber Company	88 Broad street	Boston	MA
The D. A. Tompkins Company		Charlotte	NC
The D. F. Briggs Company		Attleboro	MA
The Dallas Manufacturing Company		Huntsville	AL
The David Maydole Hammer Company		Norwich	NY
The Davis Boot and Shoe Company	86 Lincoln street	Boston	MA
The Davis Chair Company		Marysville	OH
The Davis Sewing Machine Company		Dayton	OH
The Dayton Globe Iron Works Company	833 South Ludlow street	Dayton	OH
The Dayton Lumber and Manufacturing Company	Clinton and Bacon streets	Dayton	OH
The Dayton Malleable Iron Company	West Third street	Dayton	OH
The Dayton Manufacturing Company		Dayton	OH
The De Laval Separator Company	74 Cortlandt street	New York	NY
The De Long Hook and Eye Company	Northwest corner Broad and Wallace streets	Philadelphia	PA
The Defiance Machine Works		Defiance	OH
The Deisel-Wemmer Company		Lima	OH
The Deming Company		Salem	OH
The Denver Engineering Works Company	Thirtieth and Blake streets	Denver	CO
The Denver Fire Clay Company	1742 Champa street	Denver	CO
The Detrick & Harvey Machine Company	508 East Preston street	Baltimore	MD
The Detroit Lubricator Company	23 Hodges building	Detroit	MI
The Dey Time Register Company	Tully and Southwest streets	Syracuse	NY
The Diamond Rubber Company		Akron	OH
The Dimmick Pipe Company		Birmingham	AL
The Doherty & Wadsworth Company		Paterson	NJ
The Dr. Miles Medical Company		Elkhart	IN
The Drew-Selby Company		Portsmouth	OH
The Duncan & Miller Glass Company		Washington	PA
The E. C. Brown Company		Rochester	NY
The E. D. Clapp Manufacturing Company		Auburn	NY
The E. G. Bernard Company	1918 Sixth avenue	Troy	NY
The E. Horton & Son Company		Windsor Locks	CT
The E. Ingraham Company		Bristol	CT
The Eagle White Lead Company	1030 Broadway	Cincinnati	OH
The Earle Gear and Machine Company	Oxford and Mascher streets	Philadelphia	PA
The Eastern Granite Roofing Company	2 Hudson street	New York	NY
The Eastwood Wire Manufacturing Company		Belleville	NJ
The Eaton Cole & Burnham Company		Bridgeport	CT
The Eberhard Manufacturing Company		Cleveland	OH
The Edison Phonograph Works		Orange	NJ
The Edward Ford Plate Glass Company		Rossford	OH
The Edwin H. Fitler Company	23 North Water street	Philadelphia	PA
The Eisenstadt Manufacturing Company	209 North Seventh street	St Louis	MO
The Elbel Company		Canton	OH
The Electric Vehicle Company		Hartford	CT
The Elliott Company	100 Purchase street	Boston	MA
The Embossing Company	20 Pruyn street	Albany	NY
The Engelberg Huller Company		Syracuse	NY
The Enterprise Manufacturing Company of Pennsylvania	Third and Dauphin streets	Philadelphia	PA
The Erben-Harding Company	512 Arcade building	Philadelphia	PA
The Esterbrook Steel-Pen Manufacturing Company	26 John street	New York	NY
The Estey Organ Company		Brattleboro	VT
The Eureka Rubber Manufacturing Company		Trenton	NJ
The Evans Marble Company	218 East York street	Baltimore	MD
The Evansville Brewing Association		Evansville	IN
The Evansville Tool Works	Ninth avenue and Maryland street	Evansville	IN
The Excelsior Shoe Company		Portsmouth	OH
The F. & M. Schaefer Brewing Company	114 East Fifty-first street	New York	NY
The F. & N. Lawn Mower Company	37 Washington avenue	Richmond	IN
The F. B. Shuster Company	133 Mill River street	New Haven	CT
The F. H. Lawson Company	Whately street	Cincinnati	OH
The F. WV Cook Brewing Company		Evansville	IN
The Faatz-Reynolds Felting Company		Lestershire	NY
The Fairbanks Company	416-422 Broome street	New York	NY
The Fairmount Glass Works		Fairmount	IN
The Farist Steel Company		Bridgeport	CT
The Favorite Stove and Range Company		Piqua	OH
The Filer & Stowell Company	Beecher and Ziemer streets	Milwaukee	WI
The Firth Carpet Company		Firthcliffe	NY
The Fischer Foundry and Machine Company	South Twenty-first and Mary streets	Pittshurg	PA
The Fish Brothers Wagon Company		Racine	WI
The Fisher Governor Company		Marshalltown	IA
The Flint Wagon Works		Flint	MI
The Floyd-Wells Company		Royersford	PA
The Ford & Johnson Company	Sixteenth street and Indiana avenue	Chicago	IL
The Ford River Lumber Company		Wells	MI
The Forest City Foundry and Manufacturing Company	Main and Elm streets	Cleveland	OH
The Forest City Paint and Varnish Company	1185 Hamilton St	Cleveland	OH
The Fostoria Glass Company		Moundsville	WV
The Frank Miller Company	349 West Twenty-sixth street	New York	NY
The Fred J. Meyers Manufacturing Company		Hamilton	OH
The Fremont Furniture Company		Fremont	OH
The Frost Manufacturing Company		Galesburg	IL
The Fuller Iron Works		Providence	RI
The Fuller-Warren Company		Milwaukee	WI
The G. F. Harvey Company		Saratoga Springs	NY
The G. H. Hammond Company	Union Stock Yards	Chicago	IL
The G. R. Lynch Manufacturing Company	120 West Eighth street	Chattanooga	TN
The Gardner Governor Company		Quincy	IL
The Garvin Machine Company	Spring and Varick streets	New York	NY
The Geiser Manufacturing Company		Waynesboro	PA
The Geo. B. Sickels Marble Company		Tate	GA
The Geo. WV Blabon Company	34 North Fifth street	Philadelphia	PA
The Geometric Tool Company	Blake and Valley streets	New Haven	CT
The George Blome & Son Company	617 West Baltimore street	Baltimore	MD
The George N. Pierce Company	18 Hanover street	Buffalo	NY
The Georgia Marble Company		Tate	GA
The Gilbert & Bennett Manufacturing Company		Georgetown	CT
The Glidden Varnish Company		Cleveland	OH
The Globe-Wemicke Company	1224 West Eighth street	Cincinnati	OH
The Glucose Sugar Refining Company		Chicago	IL
The Goodyear Tire and Rubber Company		Akron	OH
The Goulds Manufacturing Company		Seneca Falls	NY
The Grasselli Chemical Company	60 Wall street	New York	NY
The Graton & Knight Manufacturing Company	58 Bloomingdale road	Worcester	MA
The Great Western Pottery Company		Kokomo	IN
The Grinnell Manufacturing Corporation		New Bedford	MA
The Griswold Manufacturing Company		Erie	PA
The Gugler Lithographic Company	corner Broadway and Ogden avenue	Milwaukee	WI
The H. B. Claflin Company	Church Worth and Thomas streets	New York	NY
The H. B. Smith Company		Westfield	MA
The H. B. Smith Machine Company		Smithville	NJ
The H. C. Doman Company		Oshkosh	WI
The H. D. Beach Company		Coshocton	OH
The H. F. Taintor Manufacturing Company	200 Water street	New York	NY
The H. Lieber Company		Indianapolis	IN
The H. N. Strait Manufacturing Company		Kansas City	KS
The H. O. Canfield Company	434 Myrtle avenue	Bridgeport	CT
The H. P. Deuscher Company		Hamilton	OH
The H. Wetter Manufacturing Company		Memphis	TN
The Hale & Kilbum Manufacturing Company	Lehigh avenue and Eighteenth street	Philadelphia	PA
The Hamilton Manufacturing Company		Two Rivers	WI
The Hamilton-Brown Shoe Company	Twelfth street and Washington avenue	St Louis	MO
The Hammond Typewriter Company	537 East Sixty-ninth street	New York	NY
The Hanson & Van Winkle Company	219 Market street	Newark	NJ
The Harkness & Cowing Company	513 Eggleston avenue	Cincinnati	OH
The Harrison Wagon Company		Grand Rapids	MI
The Hart Manufacturing Company	103 Allyn street	Hartford	CT
The Hartford Manufacturing Company	1 South Ann street	Hartford	CT
The Hartford Rubber Works Company	601 Park street	Hartford	CT
The Hathaway Manufacturing Company		New Bedford	MA
The Hayward Company	97 Cedar street	New York	NY
The Heilman Machine Works		Evansville	IN
The Hemingray Glass Company		Covington	KY
The Henderson Lithographing Company	418 Sycamore street	Cincinnati	OH
The Henderson-Ames Company		Kalamazoo	MI
The Hendey Machine Company		Torrington	CT
The Hendrie & Bolthoff Manufacturing and Supply Company	1635 Seventeenth street	Denver	CO
The Henneberry Company	554 Wabash avenue	Chicago	IL
The Henrietta Mills		Caroleen	NC
The Henry Martin Brick Machine Manufacturing Company Inc	628 North Charlotte street	Lancaster	PA
The Herbrand Company		Fremont	OH
The Hercules Buggy Company		Evansville	IN
The Heyden Chemical Works	135 William street	New York	NY
The Higgin Manufacturing Company	Fifth street and Washington avenue	Newport	KY
The Highland Iron and Steel Company		Terre Haute	IN
The Hill Clutch Company		Cleveland	OH
The Hoggson & Pettis Manufacturing Company	64 Court street	New Haven	CT
The Holmes Lime Company Inc	22 Sacramento street	San Francisco	CA
The Holt Manufacturing Company		Stockton	CA
The Holtzer-Cabot Electric Company		Brookline	MA
The Home Rubber Company		Trenton	NJ
The Homer Laughlin China Company		East Liverpool	OH
The Hooven & Allison Company		Xenia	OH
The Hopkins & Allen Arms Company	132 Franklin street	Norwich	CT
The Horton Manufacturing Company	135 North Main street	Bristol	CT
The Hostetter Company	57 to 61 Water street	Pittsburg	PA
The Houston Stanwood & Gamble Company		Cincinnati	OH
The Howe Scale Company	145 Franklin street	Boston	MA
The Howell-Hinchman Company		Middletown	NY
The Huber Manufacturing Company		Marion	OH
The Huttig Sash and. Door Company	1206 Manchester road	St Louis	MO
The Hydraulic-Press Brick Company	1212 Missouri Trust building	St Louis	MO
The I. & E. Greenwald Company	720 East Pearl street	Cincinnati	OH
The Indiana Manufacturing Company		Peru	IN
The Indianapolis Brewing Company		Indianapolis	IN
The Indianapolis Foundry Company	131 South Harding street	Indianapolis	IN
The International Company	Yale avenue	Columbus	OH
The Interstate Foundry Company	Sheridan street	Cleveland	OH
The Iowa Farming Tool Company		Fort Madison	IA
The Ireland & Matthews Manufacturing Company	Wight street and Mount Elliott avenue	Detroit	MI
The J. B. Ford Company		Wyandotte	MI
The J. B. Owens Pottery Company		Zanesville	OH
The J. F. WV Dorman Company	526 North Calvert street	Baltimore	MD
The J. L. Mott Iron Works	88 Beekman street	New York	NY
The J. M. Robinson Manufacturing Company	3288 Spring Grove avenue	Cincinnati	OH
The J. M. Skinner Bending Company Broadway at Wabash crossing		 Toledo	OH
The J. Roylance Brass Works	112 Main street	San Francisco	CA
The J. WV Ruger Manufacturing Company	Chicago and Perry streets	Buffalo	NY
The Jacob J. Vollrath Manufacturing Company		Sheboygan	WI
The James & Meyer Buggy Company		Lawrenceburg	IN
The James Lappan Manufacturing Company	Twentieth and Pike streets	Pittsburg	PA
The Jamestown Worsted Mills Hall & Company		Jamestown	NY
The Jeanesville Iron Works Company		Hazleton	PA
The Jeffrey Manufacturing Company		Columbus	OH
The Jennings Brothers Manufacturing Company		Bridgeport	CT
The John B. Stetson Company	1748 North Fourth street	Philadelphia	PA
The John C. Orr Company	Java and West streets	Brooklyn	NY
The John L. Roper Lumber Company		Norfolk	VA
The John P. King Manufacturing Company		Augusta	GA
The John S. Brittain Dry Goods Company		St Joseph	MO
