The Guyer Hat Company	120 Columbia avenue	Philadelphia	PA
The H. B. Claflin Company 	 Church, Worth and Thomas streets	New York	NY
The H. C. Cook Company	28 Beaver street	Ansonia	CT
The H. D. Beach Company		Coshocton	OH
The H. F. Taintor Manufacturing Company	2 Rector  street	New York	NY
The H. L. Birge Sons Company	Pond street	Bristol	CT
The H. Lieber Company	24 West Washington street	Indianapolis	IN
The H. O. Canfield Company	191 Housatonic avenue	Bridgeport	CT
The H. Wetter Manufacturing Company		Memphis	TN
The Hall Lace Company	215-237 Suydam avenue	Jersey City	NJ
The Hall's Safe Company	3253-3269 Spring Grove avenue	Cincinnati	OH
The Hamilton Foundry and Machine Company		Hamilton	OH
The Hammerschlag Manufacturing Company	234 Greenwich  street	New York	NY
The Hammond Typewriter Company	537 to 551 East Sixty-ninth  street	New York	NY
The Hanson & Van Winkle Company	269 Oliver street	Newark	NJ
The Harkness & Cowing Company	Station P	Cincinnati	OH
The Hart & Hegeman Manufacturing Company	342 Capitol avenue	Hartford	CT
The Hart Manufacturing Company	1362 East Third street Northeast	Cleveland	OH
The Hastings Pavement Company	25 Broad  street	New York	NY
The Hayward Company	50 Church  street	New York	NY
The Heekin Can Company		Cincinnati	OH
The Heller & Merz Company	503-505 Hudson  street	New York	NY
The Henderson Lithographing Company		Cincinnati	OH
The Henderson-Ames Company		Kalamazoo	MI
The Hendey Machine Company		Torrington	CT
The Henry & Wright Manufacturing Company	760 Windsor street	Hartford	CT
The Henry Martin Brick Machine Manufacturing Company Inc		Lancaster	PA
The Henry Weinhard Brewery	Thirteenth and Burnside streets	Portland	OR
The Herbrand Company		Fremont	OH
The Heyden Chemical Works	135 William  street	New York	NY
The Higgin Manufacturing Company 	Fifth street	Newport	KY
The Higginson Manufacturing Company	Front and South streets	Newburgh	NY
The Hill Clutch Company	West Fifty-eighth street and L. S.	Cleveland	OH
The Hills Company	Railroad street	Amherst	MA
The Hisey-Wolf Machine Company	Coleraine and Marshall avenues	Cincinnati	OH
The Hoggson & Pettis Manufacturing Company	106 Park street	New Haven	CT
The Holbrook Manufacturing Company	Coles and Eighteenth streets	Jersey City	NJ
The Holmes Silk Company (Barnert Mills)	Grand street and Dale avenue	Paterson	NJ
The Holt Manufacturing Company		Stockton	CA
The Holtzer-Cabot Electric Company	Station street	Brookline	MA
The Home Rubber Company	Woolverton avenue	Trenton	NJ
The Hooven  Owens Rentschler Company		Hamilton	OH
The Hortpn Manufacturing Company	135 North Main street	Bristol	CT
The Hotchkiss Brothers Company	199 Water street	Torrington	CT
The Howards' Company	250 Boulevard	New Haven	CT
The Howell-Hinchman Company		Middletown	NY
The Hubbard Motor Company Inc	South Farms	Middletown	CT
The Huber Manufacturing Company Inc		Marion	OH
The Hubley Manufacturing Company	Elizabeth avenue and Plum street	Lancaster	PA
The Hussey Company	861 Broad street	Providence	RI
The Huttig Sash and Door Company	1206 Manchester road	St Louis	MO
The I. E. Palmer Company		Middletown	CT
The I. L. Stiles & Son Brick Company		North Haven	CT
The Ingersoll Milling Machine Company		Rodkford	IL
The Interior Hardwood Company	1200 Beecher street	Indianapolis	IN
The Interstate Foundiy Company	East Sixty-first street and Erie railroad	Cleveland	OH
The J. B. Ford Company		Wyandotte	MI
The J. D. Smith Foundry Supply Company	1846 Scranton road	Cleveland	OH
The J. E. Mergott Company	316 Jelliff avenue	Newark	NJ
The J. G. Brill Company	Sixty-second street and Woodland avenue	Philadelphia	PA
The J. G. Leinbach Company Inc	337-343 North Fourth street	Reading	PA
The J. J. Regan Manufacturing Company		Rockville	CT
The James A. Spargo Wire Company	East Railroad street	Rome	NY
The James Swan Company	Bank street	Seymour	CT
The Jarecki Chemical Company	Station P	Cincinnati	OH
The Jeffrey Manufacturing Company		Columbus	OH
The Jessup & Moore Paper Company	28 South Sixth street	Philadelphia	PA
The Jewett Refrigerator Company	27 Chandler street	Buffalo	NY
The John C. Orr Company	corner Java and West streets	Brooklyn	NY
The John Church Company	Fourth and Elm streets	Cincinnati	OH
The John Deere Plow Company of St Louis	2204 to 2220 North Broadway	St Louis	MO
The John Douglas Company	2126 Winchell avenue	Cincinnati	OH
The Johns-Pratt Company	555 Capitol avenue	Hartford	CT
The Johnston Harvester Company		Batavia	NY
The Joseph & Feiss Company	632 St Clair avenue Northwest	Cleveland	OH
The Joyce Cridland Company	329 Linden avenue	Dayton	OH
The Judson Governor Company		Rochester	NY
The Julian & Kokenge Company	424-426 Fourth avenue East	Cincinnati	OH
The Kansas City Breweries Company	1010 Commerce building	Kansas City	MO
The Kearns-Gorsuch Bottle Company		Zanesville	OH
The Kelly Motor Truck Company		Springfield	OH
The Kemper-Thomas Company	Station H	Cincinnati	OH
The Kempsmith Manufacturing Company	Forty-fifth avenue and Rogers street (Station A)	Milwaukee	WI
The Keystone Plaster Company		Chester	PA
The Keystone Watch Case Company	Nineteenth and Brown streets	Philadelphia	PA
The Kilbourne & Jacobs Manufacturing Company		Columbus	OH
The Kinnear Manufacturing Company		Columbus	OH
The Kirk-Latty Manufacturing Company	West Eighty-fourth street and Madison avenue	Cleveland	OH
The Klein-Logan Company	South Thirteenth and Breed streets	Pittsburg	PA
The Kny-Scheerer Company	404-410 West Twenty-seventh  street	New York	NY
The Krippendorf-Dittmann Company	Sycamore and New streets	Cincinnati	OH
The L. & I. J. White Company	Perry and Columbia streets	Buffalo	NY
The L. A. Strobel Company	Elm and Canal streets	Cincinnati	OH
The L. B. Southwick Company		Peabody	MA
The L. Candee & Company	214 East street	New Haven	CT
The L. S. Starrett Company		Athol	MA
The L. Weiscopf Company	16 Kirk place	Newark	NJ
The Lackawanna Mills	Brook street	Scranton	PA
The Lackey Manufacturing Company	Lafayette and Johns streets	Newburg	NY
The Laffargue Company Inc	One Hundred and Thirty-fourth street and Southern boulevard	New York	NY
The Lamson & Sessions Company		Cleveland	OH
The Lamson Company	161 Devonshire street	Boston	MA
The Lancaster Cotton Mills		Lancaster	SC
The Lawton Mills Corporation	60 Federal street	Boston	MA
The Leon Godchaux Company Ltd	Canal and Chartres streets	New Orleans	LA
The Lester & Wasley Company Inc	Falls avenue	Norwich	CT
The Lindner Shoe Company		Carlisle	PA
The Lindsay Wire Weaving Company	14025 Aspinwall avenue Northeast	Cleveland	OH
The Linen Thread Company	96-98 Franklin  street	New York	NY
The Lippincott Glass Company	102 East Third street	Cincinnati	OH
The Lockland Lumber Company		Lockland	OH
The Locomobile Company of America	2 Main street	Bridgeport	CT
The Lodge & Shipley Machine Tool Company	3055 Colerain avenue	Cincinnati	OH
The Long & Allstatter Company		Hamilton	OH
The Long-Bell Lumber Company		Kansas City	MO
The Lord & Bushnell Company	2442 Laflin street	Chicago	IL
The Luce Furniture Company		Grand Rapids	MI
The Ludlow Valve Manufacturing Company		Troy	NY
The Lunkenheimer Company		Cincinnati	OH
The M. B. Schenck Company		Meriden	CT
The M. C. Lilley & Company	Long and Sixth streets	Columbus	OH
The M. Werk Company	411 Poplar street	Cincinnati	OH
The Macey Company		Grand Rapids	MI
The Mallinckrodt Chemical Works	3600 North Second street	St Louis	MO
The Maltine Company	Eighth avenue and Eighteenth street	Brooklyn	NY
The Manitowoc Malting Company	South Nineteenth street	Manitowoc	WI
The Marietta Paint and Color Company	Acme and Green streets	Marietta	OH
The Marion Steam Shovel Company	West Center street	Marion	OH
The Martin Dennis Company	859 Summer avenue	Newark	NJ
The Marting Iron and Steel Company		Ironton	OH
The Matchless Metal Polish Company	149 Varick  street	New York	NY
The Mathieson Alkali Works		Providence	RI
The Mattatuck Manufacturing Company		Waterbury	CT
The Maytag Company		Newton	IA
The McCaskey Register Company	614-617 Courtland building	Canton	OH
The McConway & Torley Company	Forty-eighth street and Allegheny Valley railway	Pittsburg	PA
The McMyler Interstate Company		Bedford	OH
The Memphis Street Railway Company	Besle and Walnut streets	Memphis	TN
The Merrell Manufacturing Company	843 Curtis street	Toledo	OH
The Merrow Machine Company	28 Laurel street	Hartford	CT
The Metal Crafters		East Stroudsburg	PA
The Methodist Book Concern	220 West Fourth street	Cincinnati	OH
The Michigan Stove Company	1022 Jefferson avenue	Detroit	MI
The Midland Bridge Company	504-510 Midland building	Kansas City	MO
The Miller  DuBrul & Peters Manufacturing Company	507-519 Fast Pearl street	Cincinnati	OH
The Miller Brothers Cutlery Company		Meriden	CT
The Millville Manufacturing Company	626 Chestnut street	Philadelphia	PA
The Mine and Smelter Supply Company	42  Broadway	New York	NY
The Mirror	431-443 Hudson  street	New York	NY
The Monument Pottery Company	Ingham avenue	Trenton	NJ
The Moore & White Company	Fifteenth street and Lehigh avenue	Philadelphia	PA
The Morgan Engineering Company		Alliance	OH
The Mueller & Son Company	44S-475 Canal street	Milwaukee	WI
The Murray Company		Dallas	TX
The Musconetcong Iron Works		Elizabethport	NJ
The N. K. Fairbank Company. 	7 South Dearborn street	Chicago	IL
The National Equipment Company		Springfield	MA
The National Lock Washer Company	65 Johnson street	Newark	NJ
The National Machine Company	135 Sheldon street	Hartford	CT
The National Machinery Company		Tiffin	OH
The National Malleable Castings Company	7706 Platt avenue	Cleveland	OH
The National Pipe Bending Company	Lloyd and River streets	New Haven	CT
The National Ribbon Company	440 Fourth avenue	New York	NY
The National Roofing Company	Fillmore avenue	Tonawanda	NY
The National Sugar Refining Company of New Jersey	129 Front  street	New York	NY
The National Woolen Company	Thirty-third street Southwest	Cleveland	OH
The Naugatuck Malleable Iron Company		Naugatuck	CT
The Nelsonville Brick Company	47-48 Ruggery building	Columbus	OH
The New Britain Gas Light Company	25 West Main street	New Britain	CT
The New Britain Machine Company		New Britain	CT
The New Departure Manufacturing Company	222 North Main street	Bristol	CT
The New England Box Company		Greenfield	MA
The New England Knitting Company		Winsted	CT
The New Haven Clock Company	92 Williams  street	New York	NY
The New Haven Pulp and Board Company		New Haven	CT
The New Home Sewing Machine Company	36 South Main street	Orange	MA
The New Jersey Zinc Company	55 Wall  street	New York	NY
The New Werner Company		Akron	OH
The New York Edison Company	55 Duane  street	New York	NY
The New York Mills	New York Mills	Oneida	NY
The New York Mutual Gas Light Company	36 Union square	New York	NY
The New-Way Motor Company	700 Sheridan street	Lansing	MI
The Niagara Falls Power Company	Buffalo avenue	Niagara Falls	NY
The Nicholson File Company		Providence	RI
The Nonotuck Silk Company		Florence	MA
The North Baltimore Bottle Glass Company		Terre Haute	IN
The Northwestern Casket Company		Minneapolis	MN
The Northwestern Gas Light and Coke Company	115 Oak Park avenue North	Oak Park	IL
The Northwestern Terra Cotta Company	2525 Clybourn avenue	Chicago	IL
The Novelty Manufacturing Company	Maple street	Waterbury	CT
The O'Brien Varnish Company		South Bend	IN
The O. & W. Thum Company	410 Straight street	Grand Rapids	MI
The O. Armleder Company	Twelfth and Plum streets	Cincinnati	OH
The O. S. Kelly Company	315 North Limestone street	Springfield	OH
The Oakville Company		Waterbury	CT
The Ohio Foundry and Manufacturing Company		Steubenville	OH
The Ohio Suspender Company		Mansfield	OH
The Ohio Valley Pulley Works Inc  	Central avenue	Maysville	KY
The Okonite Company	253  Broadway	New York	NY
The Oliver Typewriter Company	159 North Dearborn street	Chicago	IL
The Omo Manufacturing Company	50 Wadnut street	Middletown	CT
The Onondaga Pottery Company	1856 West Fayette street	Syracuse	NY
The Orr Felt and Blanket Company		Piqua	OH
The Oshkosh Gas Light Company	123 Main street	Oshkosh	WI
The Otis Steel Company		Cleveland	OH
The Otto Gas Engine Works	Thirty-third and Walnut streets	Philadelphia	PA
The Pacific Coast Company	77 Washington street	Seattle	WA
The Packard Company		Fort Wayne	IN
The Palmers & Demooy Foundry Company	corner Leonard and Winter streets	Cleveland	OH
The Paraffine Paint Company	34-40 First street	San Francisco	CA
The Paragon Refining Company		Toledo	OH
The Parish & Bingham Company	5363 Hamilton street	Cleveland	OH
The Parkersburg Chair Company		Parkersburg	WV
The Parkersburg Mill Company  	Green street	Parkersburg	WV
The Parsons & Parsons Company	2176 East Seventy-sixth street	Cleveland	OH
The Patterson-Sargent Company	Thirty-eighth street and Hamilton avenue	Cleveland	OH
The Peck Brothers & Company	127 Chestnut street	New Haven	CT
The Peebles Paving Brick Company	Fourth and Chillicothe streets	Portsmouth	OH
The Peerless Motor Car Company	Ninety-third street and Quincy avenue	Cleveland	OH
The Pelton Water Wheel Company	Nineteenth and Harrison streets	San Francisco	CA
The People's Gas Light and Coke Company  People's Gas building	Michigan boulevard	Chicago	IL
The Perkins-Campbell Company	622-626 Broadway	Cincinnati	OH
The Perry-Fay Manufacturing Company		Elyria	OH
The Petroleum Iron Works Company		Sharon	PA
The Pettebone-Cataract Paper Company		Niagara Falls	NY
The Pfleghar Hardware Specialty Company	140 Winchester avenue	New Haven	CT
The Philadelphia Lawn Mower Company	Thirty-first and Chestnut streets	Philadelphia	PA
The Philip Carey Manufacturing Company		Cincinnati	OH
The Phoenix Glass Company		Pittsburg	PA
The Phoenix Silk Manufacturing Company		Paterson	NJ
The Phosphor-Bronze Smelting Company Ltd	2200 Washington avenue	Philadelphia	PA
The Pierce-Arrow Motor Car Company	1695 Elmwood avenue	Buffalo	NY
The Pingree Company	102-114 Jefferson avenue	Detroit	MI
The Pioneer Pole and Shaft Company		Piqua	OH
The Piqua Handle and Manufacturing Company		Piqua	OH
The Pitkin-Holdsworth Worsted Company		Passaic	NJ
The Platt Bros. & Company	41 Brown street	Waterbury	CT
The Platt Iron Works Company	303 Keowee street	Dayton	OH
The Plume & Atwood Manufacturing Company	42nd street	New York	NY
The Pope Manufacturing Company	436 Capitol avenue	Hartford	CT
The Portsmouth Stove and Range Company	The Portsmouth Stove and Range Company	Portsmouth	OH
The Post Glover Electric Company	314-316 Fourth avenue West	Cincinnati	OH
The Powell Knitting Company	Twenty-eighth and Parrish streets	Philadelphia	PA
The Pratt & Whitney Company	n 1  Broadway	New York	NY
The Printz-Biederman Company	West Sixth street and Lakeside avenue	Cleveland	OH
The Procter & Gamble Company		Cincinnati	OH
The Puget Sound Iron and Steel Works		Tacoma	WA
The Pullman Company		Chicago	IL
The Purington Paving Brick Company		Galesburg	IL
The Queen City Forging Company	Tennyson and Dumont streets	Cincinnati	OH
The R. K. Le Blond Machine Tool Company	4609 Eastern avenue	Cincinnati	OH
The R. Neumann Hardware Company	7-19 St Francis street	Newark	NJ
The R. R. Appleton Company	78 Franklin  street	New York	NY
The Railroad Supply Company	Adams and Dearborn streets	Chicago	IL
The Rand Company	95 Goundry street	North Tonawanda	NY
The Randall-Faichney Company	Jamaica Plain Station	Boston	MA
The Rapid Electrotype Company	Canal street	Cincinnati	OH
The Rauch & Lang Carriage Company	2180 West Twenty-fifth street	Cleveland	OH
The Read & Lovatt Manufacturing Company	95 Madison avenue	New York	NY
The Read Carpet Company	140 Middle street	Bridgeport	CT
The Reading Stove Works		Reading	PA
The Rebhun Last Company	1728-1746 Dana avenue	Cincinnati	OH
The Regina Company		Rahway	NJ
The Reliance Worsted Company		Norwich	CT
The Republic Rubber Company	Albert street	Youngstown	OH
The Reuhl Molding Manufacturing Company	1022-1030 West Eighth street	Cincinnati	OH
The Richardson-Phenix Company	122 Reservoir avenue	Milwaukee	WI
The Ritter Dental Manufacturing Company	610 West avenue	Rochester	NY
The Robbins & Myers Company		Springfield	OH
The Robert D. Mason Company	Esten avenue and Mosshassuck street	Pawtucket	RI
The Robert Mitchell Furniture Company	620 Race street	Cincinnati	OH
The Roberts Brass Manufacturing Company	1392-1407 Fort street West	Detroit	MI
The Robinson Clay Product Company	1010 East Market street	Akron	OH
The Rochester Candy Works	407-413 State street	Rochester	NY
The Rockwood Manufacturing Company	1801 English avenue	Indianapolis	IN
The Roessle Brewery	1250 Colhmbus avenue	Boston	MA
The Roessler & Hasslacher Chemical Company	100 William  street	New York	NY
The Rogers & Hubbard Company	15 High street	Middletown	CT
The Rogers Manufacturing Company	Rockfall postoffice	Middlefield	CT
The Rome Electrical Company		Rome	NY
The Rossendale-Reddaway Belting and Hose Company	Euclid avenue	Newark	NJ
The Royal Tailors	Fifth avenue and Polk street	Chicago	IL
The Rudolph Wurlitzer Manufacturing Company		North Tonawanda	NY
The Russel Wheel and Foundry Company	Chene street and Belt Line railroad	Detroit	MI
The Russell & Erwin Manufacturing Company		New Britain	CT
The Russell Jennings Manufacturing Company		Chester	CT
The Russell Manufacturing Company		Middletown	CT
The S. H. Howe Shoe Company		Marlborough	MA
The S. S. Wenzell Machine Company	Fiftieth street and Parkside avenue	Philadelphia	PA
The S. S. White Dental Manufacturing Company	Twelfth and Chestnut streets	Philadelphia	PA
The Safe-Cabinet Company		Marietta	OH
The Safety Car Heating and Lighting Company	2 Rector  street	New York	NY
The Samuel C. Tatum Company	Colerain and Monmouth avenues	Cincinnati	OH
The Sandy Hill Iron and Brass Works	27 Allen street	Hudson Falls	NY
The Sauquoit Silk Manufacturing Company	4015 Clarissa street	Philadelphia	PA
The Schaw-Batcher Company Pipe Works	211 J street	Sacramento	CA
The Schwarz Wheel Company	Margaret street and Trenton avenue	Philadelphia	PA
The Scranton Supply and Machinery Company	131 Wyoming avenue	Scranton	PA
The Seagrave Company		Columbus	OH
The Sea Gull Specialty Company	509-515 East Lombard street	Baltimore	MD
The Seamless Rubber Company	534 Congress avenue	New Haven	CT
The Sechler & Company	538-550 East Fifth street	Cincinnati	OH
The Sefton Manufacturing Company	1301 West Thirty-fifth street	Chicago	IL
The Selby Shoe Company	70-116 East Seventh street	Portsmouth	OH
The Seneca Falls Manufacturing Company		Seneca Falls	NY
The Seng Company	1450 Dayton street	Chicago	IL
The Sessions Foundry Company	Farmington avenue	Bristol	CT
The Seybold Machine Company		Dayton	OH
The Sharpies Separator Company		West Chester	PA
The Sherwin-Williams Company	601 Canal road	Cleveland	OH
The Shredded Wheat Company		Niagara Falls	NY
The Sigourney Tool Company		Hartford	CT
The Simmons Manufacturing Company	1347 Michigan avenue	Chicago	IL
The Sinclair Scott Company	Wells and Patapsco streets	Baltimore	MD
The Skenandoa Cotton Company	Broad and Milgate streets	Utica	NY
The Skinner Chuck Company		New Britain	CT
The Smeed Box Company	1878 Scranton road N. W.	Cleveland	OH
The Smith & Egge Manufacturing Company		Bridgeport	CT
The Smyth Manufacturing Company	9 Sigourney street	Hartford	CT
The Snare & Triest Company	143 Liberty  street	New York	NY
The Snead & Company Iron Works Inc		Jersey City	NJ
The Snellenburg Clothing Company	Broad and Wallace streets	Philadelphia	PA
The Southern Cotton Oil Company	24 Broad  street	New York	NY
The Southern Manufacturing Company	n South Twelfth street	Richmond	VA
The Southern Sierras Power Company	Title Insurance building	Los Angeles	CA
The Springfield Metallic Casket Company		Springfield	OH
The St John Wood Working Company	Canal dock	Stamford	CT
The Stafford Company		Readville	MA
The Stamford Foundry Company	127 Canal street	Stamford	CT
The Standard Company	48 Norwood street	Torrington	CT
The Standard Gas Light Company of the City of New York	1328  Broadway	New York	NY
The Standard Machinery Company	Water street	Mystic	CT
The Standard Optical Company		Geneva	NY
The Standard Paint Company	100 William  street	New York	NY
The Standard Pulley Company	1734 Powers street	Cincinnati	OH
The Standard Rivet Company	41 Lincoln street	Boston	MA
The Standard Scale and Supply Company	243-245 Water street	Pittsburg	PA
The Standard Sewing Machine Company		Cleveland	OH
The Standard Silk Company	70 Worth  street	New York	NY
The Standard Tool Company		Cleveland	OH
The Standard Welding Company	76th street NW	Cleveland	OH
The Stanley Works	Lake street	New Britain	CT
The Star Drilling Machine Company	474 Washington street	Akron	OH
The Star Pin Company		Derby	CT
The Star Porcelain Company	Muirheid avenue	Trenton	NJ
The Star Rubber Company	1025 Sweitzer avenue	Akron	OH
The Steams-Roger Manufacturing Company	1718 California street	Denver	CO
The Stearns & Foster Company	Lockland	Cincinnati	OH
The Stein-Bloch Company	164 St Paul street	Rochester	NY
The Sterling Pin Company		Derby	CT
The Sterlings Company	Factory street	Derby	CT
The Stetson Shoe Company		South Weymouth	MA
The Stone Printing and Manufacturing Company	116-132 North Jefferson street	Roanoke	VA
The Strauss Bascule Bridge Company	608-614 Monroe building	Chicago	IL
The Strobridge Lithographing Company	108 to 118 West Canal street	Cincinnati	OH
The Strong-Scott Manufacturing Company	413-417 South Third street	Minneapolis	MN
The Struthers Furnace Company	1106 Citizens' building	Cleveland	OH
The Studebaker Corporation		South Bend	IN
The Sturtevant-Larrabee Company	10 to 20 Charles street	Binghamton	NY
The Sun Vapor and Gas Street Light Company	1000 to 1020 South Market street	Canton	OH
The Superior Underwear Company		Piqua	OH
The T. M. Patterson Paper Box Company	33 to 39 West Front street	Portsmouth	OH
The T. Wilce Company	Twenty-second and Throop streets	Chicago	IL
The Tablet and Ticket Company	624-630 West Adams street	Chicago	IL
The Taplin Manufacturing Company	65 Arch street	New Britain	CT
The Taplin-Rice-Clerkin Company	177 South Broadway	Akron	OH
The Taylor & Boggis Foundry Company	1913 West Third street	Cleveland	OH
The Taylor & Fenn Company	54 Arch street	Hartford	CT
The Terry & Tench Company Inc	Rooms 1042-1044 Grand Central Terminal	New York	NY
The Terry Bros. Company	Rondout station	Kingston	NY
The Terry Steam Turbine Company	874 Windsor street	Hartford	CT
The Thomas B. Jeffery Company		Kenosha	WI
The Thomas Laughlin Company	143 Fore street	Portland	ME
The Timken Roller Bearing Company		Canton	OH
The Toledo Metal Furniture Company	Lake Shore railway and Dorr street	Toledo	OH
The Toledo Shipbuilding Company		Toledo	OH
The Transue St Williams Company		Alliance	OH
The Traut & Hine Manufacturing Company		New Britain	CT
The Trenton Potteries Company		Trenton	NJ
The Tri-State Telephone and Telegraph Company	Merriam Park station	St Paul	MN
The Troy Carriage Sunshade Company		Troy	OH
The Trumbull Electric Manufacturing Company		Plainville	CT
The Turner & Seymour Manufacturing Company		Torrington	CT
The Tuttle  Morehouse & Taylor Company	123 Temple street	New Haven	CT
The Tuttle Brick Company	Menfield street	Middletown	CT
The Udell Works Inc		Indianapolis	IN
The Under-Feed Stoker Company of America	1807 Harris Trust building	Chicago	IL
The Union City Carriage Manufacturing Company		Union City	IN
The Union Rolling Mill Company		Cleveland	OH
The Union Stove Works	70 Beekman  street	New York	NY
The Union Sulphur Company	17 Battery place	New York	NY
The United Cigarette Machine Company Ltd		Lynchburg	VA
The United Electric Company		Canton	OH
The United Gas Improvement Company	Broad and Arch streets	Philadelphia	PA
The United States Bung Manufacturing Company	50 South Second street	Brooklyn	NY
The United States Finishing Company	320  Broadway	New York	NY
The United States Graphite Company		Saginaw	MI
The United States Light and Heating Company	30 Church  street	New York	NY
The United States Playing Card Company		Cincinnati	OH
The United States Printing and Lithograph Company		Cincinnati	OH
The United Steel Company		Canton	OH
The Upson Nut Company	Hickox building	Cleveland	OH
The Van Dorn & Dutton Company	2714 East Seventy-ninth street	Cleveland	OH
The Van Dorn Iron Works Company		Cleveland	OH
The Variety Iron and Steel Works Company	East Fortieth street and Hamilton avenue	Cleveland	OH
The Veeder Manufacturing Company	Garden and Sargeant streets	Hartford	CT
The Vilter Manufacturing Company	1038-1098 Clinton street	Milwaukee	WI
The Virginia and Pittsburgh Coal and Coke Company		Fairmont	W.
The Viscoloid Company		Leominster	MA
The Vulcan Detinning Company	114-118 Liberty  street	New York	NY
The Vulcan Plow Company	101 Lower First street	Evansville	IN
The W. F. Stewart Company	Foot of Harriet street	Flint	MI
The W. G. McPherson Company	Nineteenth and Wilson streets	Portland	OR
The W. H. Mullins Company		Salem	OH
The W. J. Clark Company		Salem	OH
The W. J. McCahan Sugar Refining Company	Front and Chestnut streets	Philadelphia	PA
The W. O. Hickok Manufacturing Company	North street and Pennsylvania railroad	Harrisburg	PA
The W. S. Tyler Company	3618 St Clair avenue	Cleveland	OH
The Wadsworth Watch Case Company		Dayton	KY
The Walden Knife Company	Walden	Orange county	NY
The Wallace Barnes Company	18 Main street	Bristol	CT
The Walter M. Lowney Company	486 Hanover street	Boston	MA
The Waltham Bleachery and Dye Works	50 State street	Boston	MA
The Warner & Swasey Company   	 5701 Carnegie avenue	Cleveland	OH
The Washington Water Power Company		Spokane	WA
The Waterbury Battery Company	1036 South Maiji street	Waterbury	CT
The Waterbury Farrel Foundry and Machine Company		Waterbury	CT
The Watson Machine Company		Paterson	NJ
The Watson-Stillman Company	50 Church  street	New York	NY
The Watt Mining Car Wheel Company		Barnesville	OH
The Watts-Campbell Company	298 Ogden street	Newark	NJ
The Waverley Company	139 South East street	Indianapolis	IN
The Way Muffler Company	Northeast corner Twenty-third and Arch streets	Philadelphia	PA
The Weis & Lesh Manufacturing Company	Johnson building	Muncie	IN
The Welch Grape Juice Company		Westfield	NY
The West Haven Manufacturing Company		New Haven	CT
The West Jersey Paper Manufacturing Company	Front and Elm streets	Camden	NJ
The Western Chemical Manufacturing Company		Denver	CO
The Westinghouse Machine Company		East Pittsburg	PA
The Wheeler-Osgood Company		Tacoma	WA
The Wheland Company	Twenty-seventh and Whiteside streets	Chattanooga	TN
The Whitehead Brothers Rubber Company		Trenton	NJ
The Whitlock Coil Pipe Company		Hartford	CT
The Whitney Manufacturing Company	237 Hamilton street	Hartford	CT
The Widdicomb Furniture Company	Dewey street	Grand Rapids	MI
The Wilcox & White Company		Meriden	CT
The Will & Baumer Company Inc	Spring street	Syracuse	NY
The William Carter Company		Needham Heights	MA
The William Powell Company	2521-2531 Spring Grove avenue	Cincinnati	OH
The William Rahr Sons' Company		Manitowoc	WI
The Williams Foundry and Machine Company	62 Cherry street	Akron	OH
The Willys-Overland Company		Toledo	OH
The Wilson Distilling Company	303-305 Fifth avenue	New York	NY
The Winkle Terra Cotta Company	502 Century building	St Lotfis	MO
The Wisconsin Chair Company		Port Washington	WI
The Wisconsin Refrigerator Company		Eau Claire	WI
The Wisconsin River Paper and Pulp Company	201 Wisconsin avenue	Neenah	WI
The Wolf Company	119 West Twenty-fifth  street	New York	NY
The Wollaeger Manufacturing Company	28 Juneau avenue	Milwaukee	WI
The Wood Shovel and Tool Company	Clark and South avenues	Piqua	OH
The Worcester Woolen Mill Coriipany	17 Southgate street	Worcester	MA
The Wyman & Gordon Company	30 Bradley street	Worcester	MA
The Yale Brewing Company  Incorporated	Ferry and River streets	New Haven	CT
The York Card and Paper Company	corner Carlisle and Linden avenues	York	PA
The York Shirt Company		Glens Falls	NY
The' Cincinnati Bickford Tool Company 	 South street	Cincinnati	OH
The. Pratt & Cady Company	556 Capitol avenue	Hartford	CT
Theodore W. Foster & Bro. Company	100 Richmond street	Providence.	RI
Thilmany Pulp and Paper Company		Kaukauna	WI
Thom & Bailey	3-5 Washington place	New York	NY
Thomas & Company	410-424 Willoughby avenue	Brooklyn	NY
Thomas A. Edison Inc	Lakeside avenue	Orange	NJ
Thomas Devlin Manufacturing Company Inc	Lehigh avenue and Third street	Philadelphia	PA
Thomas E. Brown & Son	Second and Westmoreland streets	Philadelphia	PA
Thomas Forman Company		Detroit	MI
Thomas G. Plant Company		Boston	MA
Thomas H. Dallett  Company	York and Twenty-third streets	Philadelphia	PA
Thomas Kelly & Company	89 Chauncy street	Boston	MA
Thomas Kitson & Son	Main street	Stroudsburg	PA
Thomas L. Leedom Company		Bristol	PA
Thomas Leeming & Company	99 Chambers  street	New York	NY
Thomas Maddock's Sons Company	106 Ewing street	Trenton	NJ
Thomas Mills & Brother Inc	1301-1309 North Eighth street	Philadelphia	PA
Thomas Oakes & Company		Bloomfield	NJ
Thomas Potter Sons & Company	612 Lafayette Building	Philadelphia	PA
Thomas West	Shawnee avenue	Plymouth	PA
Thompson Distilling Company	319 First avenue	Pittsburg	PA
Thomson Machine Company	345-355 Main street	Belleville	NJ
Thomson-Crooker Shoe Company	179 Lincoln street	Boston	MA
Thornton & Chester Milling Company	no Pearl street	Buffalo	NY
Three in One Oil Company	42 Broadway	New York	NY
Tide Water Oil Company	11  Broadway	New York	NY
Tietjen & Lang Dry Dock £ompany	Foot of Seventeenth street	Hoboken	NJ
Tonawanda Iron and Steel Company		North Tonawanda	NY
